YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201803,123527,740904,1,4.03,"ESE","BOLIVAR HARDEMAN ARP",35.2038,-88.9814,3512228,8858884
201803,123527,740904,2,3.2,"W","HORNSBY",35.222,-88.9058,3513320,8854348
201803,123528,740907,1,0,"N","AMORY",33.98,-88.5,3358800,8830000
201803,123528,740907,2,3.17,"E","AMORY",33.9833,-88.4448,3358998,8826688
201803,123528,740912,1,0,"N","RIPLEY",34.73,-88.95,3443800,8857000
201803,123528,740912,2,.84,"ENE","RIPLEY",34.7341,-88.9361,3444046,8856166
201803,123528,740914,1,1,"N","RIPLEY",34.7445,-88.95,3444670,8857000
201803,123528,740914,2,1.48,"NE","RIPLEY",34.7456,-88.9321,3444736,8855926
201803,123528,741091,1,1.37,"SW","BLACKLAND",34.6344,-88.6847,3438064,8841082
201803,123528,741091,2,1.33,"SE","BLACKLAND",34.6377,-88.652,3438262,8839120
201803,123528,741093,1,1.87,"SW","NEW SITE",34.5532,-88.4458,3433192,8826748
201803,123528,741093,2,1.53,"ESE","NEW SITE",34.5591,-88.3966,3433546,8823796
201803,123528,741094,1,.68,"NE","MARIETTA",34.5063,-88.4608,3430378,8827648
201803,123528,741094,2,2.37,"NNW","HAZELDELL",34.5093,-88.4217,3430558,8825302
201803,123528,741095,1,0,"N","BELMONT",34.5,-88.22,3430000,8813200
201803,123528,741095,2,.35,"NNW","TISHOMINGO CO ARPT",34.5048,-88.2022,3430288,8812132
201803,123528,741237,1,.26,"WSW","MARIETTA",34.4981,-88.474,3429886,8828440
201803,123528,741237,2,.49,"E","MARIETTA",34.5003,-88.4614,3430018,8827684
201803,123528,741238,1,1.04,"SW","DENNIS",34.5585,-88.2418,3433510,8814508
201803,123528,741238,2,1.19,"SE","DENNIS",34.5569,-88.2166,3433414,8812996
201803,123528,741239,1,1.76,"S","DENNIS",34.5446,-88.2312,3432676,8813872
201803,123528,741239,2,1.85,"SSE","DENNIS",34.5439,-88.2231,3432634,8813386
201803,123528,741240,1,1.13,"ENE","GOLDEN",34.4873,-88.1822,3429238,8810932
201803,123528,741240,2,2.66,"ESE","TISHOMINGO CO ARPT",34.4904,-88.1547,3429424,889282
201803,123528,741729,1,.66,"WNW","TISHOMINGO CO ARPT",34.5051,-88.2099,3430306,8812594
201803,123528,741729,2,.57,"NNE","TISHOMINGO CO ARPT",34.5075,-88.1959,3430450,8811754
201803,123534,740944,1,3,"NW","ALTONA",38.43,-94.27,3825800,9416200
201803,123534,740945,1,2.14,"NNE","CORNELIA",38.68,-93.74,3840800,9344400
201803,123537,740946,1,0,"N","LOUISBURG",38.62,-94.68,3837200,9440800
201803,123537,740947,1,0,"N","LOUISBURG",38.62,-94.68,3837200,9440800
201803,123538,740959,1,2.08,"SW","SNI MILLS",38.9292,-94.1279,3855752,947674
201803,123538,740959,2,2.23,"E","LONE JACK BERRY ARPT",38.8729,-94.1288,3852374,947728
201803,123538,740959,3,1.52,"ENE","LONE JACK BERRY ARPT",38.8765,-94.143,3852590,948580
201803,123538,740959,4,2.53,"WSW","SNI MILLS",38.9305,-94.1399,3855830,948394
201803,123538,740960,1,2.26,"WNW","PLEASANT HILL ARPT",38.78,-94.37,3846800,9422200
201803,123538,740960,2,2.25,"WNW","PLEASANT HILL ARPT",38.7774,-94.3707,3846644,9422242
201803,123538,740960,3,2.66,"WNW","PLEASANT HILL ARPT",38.7789,-94.3781,3846734,9422686
201803,123538,740960,4,2.68,"WNW","PLEASANT HILL ARPT",38.7823,-94.3772,3846938,9422632
201803,123538,740961,1,.56,"W","PLEASANT HILL",38.7787,-94.2802,3846722,9416812
201803,123538,740961,2,1.19,"ESE","PLEASANT HILL",38.7762,-94.2485,3846572,9414910
201803,123538,740961,3,1.79,"NE","PLEASANT HILL",38.7993,-94.2478,3847958,9414868
201803,123538,740961,4,1.34,"S","AVON",38.8007,-94.2817,3848042,9416902
201803,123538,740962,1,0,"N","MOBERLY",39.42,-92.43,3925200,9225800
201803,123538,740962,2,.5,"S","MOBERLY",39.4128,-92.4294,3924768,9225764
201803,124260,746579,3,22.43,"E","WINNETT",46.9838,-107.8747,4659028,10752482
201803,124260,746579,4,22.72,"E","WINNETT",47.0088,-107.868,47528,10752080
201803,124260,746579,5,21.85,"E","WINNETT",47.0279,-107.8879,471674,10753274
201803,124260,746579,6,19.7,"E","WINNETT",47.0274,-107.9338,471644,10756028
201803,124262,745649,1,3.67,"NE","PUNTA BORINQUEN",18.5116,-67.1049,1830696,676294
201803,124262,745649,2,1.13,"W","PUNTA BORINQUEN",18.4814,-67.1672,1828884,6710032
201803,124263,745650,1,3.8,"WSW","CAMUY",18.4047,-66.9057,1824282,6654342
201803,124263,745650,2,2.74,"NW","CAMUY",18.4452,-66.8823,1826712,6652938
201803,124263,745650,3,4.56,"N","CAMUY",18.4857,-66.8562,1829142,6651372
201803,124263,745650,4,2.73,"N","CAMUY",18.4593,-66.8463,1827558,6650778
201803,124263,745651,1,1.39,"NNW","ARECIBO",18.4381,-66.6792,1826286,6640752
201803,124263,745651,2,1.31,"WNW","ARECIBO",18.4256,-66.6891,1825536,6641346
201803,124263,745651,3,.87,"SW","ARECIBO",18.4125,-66.6806,1824750,6640836
201803,124263,745651,4,1.32,"N","ARECIBO",18.4388,-66.6665,1826328,6639990
201803,124291,745747,1,7.62,"S","HASKELL",33.06,-99.76,333600,9945600
201803,124291,745748,1,1.35,"WSW","STAMFORD",32.94,-99.8,3256400,9948000
201803,124291,745749,1,1.5,"NNW","ROSCOE",32.45,-100.54,3227000,10032400
201803,124291,745750,1,2.15,"NNW","ROSCOE",32.46,-100.54,3227600,10032400
201803,124291,745752,1,2.23,"SW","LONGWORTH",32.63,-100.38,3237800,10022800
201803,124291,745754,1,2.9,"E","TUXEDO",32.93,-99.88,3255800,9952800
201803,124291,745756,1,11.05,"N","THROCKMORTON",33.34,-99.18,3320400,9910800
201803,124291,745758,1,.58,"W","THROCKMORTON",33.18,-99.19,3310800,9911400
201803,124291,745762,1,0,"N","THROCKMORTON",33.18,-99.18,3310800,9910800
201804,123211,738704,1,.56,"E","SIDNEY",36,-91.66,3600,9139600
201804,123211,751028,1,.57,"W","MENA",34.58,-94.24,3434800,9414400
201804,123403,740637,2,2.58,"W","AVA MUNI MEML ARPT",36.9653,-92.7264,3657918,9243584
201804,123403,740637,3,2.55,"W","AVA MUNI MEML ARPT",36.9655,-92.7258,3657930,9243548
201804,123403,740637,4,2.61,"W","AVA MUNI MEML ARPT",36.9644,-92.7268,3657864,9243608
201804,123403,740638,1,1.49,"SSE","OLATHE",37.01,-92.52,37600,9231200
201804,123859,743258,4,20.58,"SSW","PRATTS FORK",38.9032,-82.1617,3854192,829702
201804,123865,743261,1,2.93,"SW","PANTHER",37.4493,-81.937,3726958,8156220
201804,123865,743261,2,.63,"ESE","BERWIND",37.2664,-81.6596,3715984,8139576
201804,123865,743261,3,.24,"SSW","NEWHALL",37.2668,-81.6216,3716008,8137296
201804,123865,743261,4,1.25,"W","LECKIE",37.3494,-81.4428,3720964,8126568
201804,123865,743261,5,.5,"NNE","LITWAR",37.4862,-81.8251,3729172,8149506
201804,123865,743264,1,4.92,"NW","MILL PT",38.2079,-80.2328,3812474,8013968
201804,123865,743264,2,.7,"ESE","MACE",38.4463,-80.0179,3826778,801074
201804,123865,743264,3,1.2,"E","BROCKER",38.5974,-79.7981,3835844,7947886
201804,123865,743264,4,1.76,"NNW","THORNWOOD",38.5741,-79.7407,3834446,7944442
201804,123865,743264,5,4.05,"ESE","KENNISON",38.099,-80.1105,385940,806630
201804,123865,743268,1,.54,"E","BARTOW",38.53,-79.77,3831800,7946200
201804,123865,743271,1,1.46,"WSW","BLUE SPG",38.5205,-80.1441,3831230,808646
201804,123865,743271,2,2.51,"WNW","KINGSVILLE",38.938,-80.0706,3856280,804236
201804,123865,743271,3,.94,"WNW","WHYTE",38.9871,-79.8449,3859226,7950694
201804,123865,743271,4,3.06,"W","KUNTZVILLE",38.9809,-79.6369,3858854,7938214
201804,123865,743271,5,4.13,"E","MINGO",38.5005,-79.9736,3830030,7958416
201804,123865,743275,1,1.66,"N","ROCKFORD",39.1538,-80.3253,399228,8019518
201804,123865,743275,2,.94,"ENE","ADAMSVILLE",39.4045,-80.2334,3924270,8014004
201804,123865,743275,3,1.2,"NW","WYATT",39.4414,-80.367,3926484,8022020
201804,123865,743275,4,1.98,"NNE","GOODHOPE",39.2069,-80.4373,3912414,8026238
201804,123865,743277,1,.62,"SSE","TESLA",38.5914,-80.6968,3835484,8041808
201804,123865,743277,2,1.49,"SSE","LITTLE BIRCH",38.5588,-80.6945,3833528,8041670
201804,123865,743277,3,1.11,"SE","HEROLD",38.5593,-80.7847,3833558,8047082
201804,123865,743277,4,1.92,"SW","HEROLD",38.5474,-80.8208,3832844,8049248
201804,123865,743277,5,1.53,"WSW","MIDDLE RUN",38.5934,-80.8271,3835604,8049626
201804,123865,743277,6,.57,"N","CANFIELD",38.6082,-80.7516,3836492,8045096
201804,123865,743278,1,3.13,"ENE","RICHWOOD",38.2453,-80.4757,3814718,8028542
201804,123865,743278,2,1.63,"NE","JETSVILLE",38.1873,-80.5796,3811238,8034776
201804,123865,743278,3,1.19,"SSW","ALMORIS",38.3142,-80.8286,3818852,8049716
201804,123865,743278,4,.84,"E","HOOKERSVILLE",38.38,-80.7645,3822800,8045870
201804,123865,743281,1,1.77,"NNW","COPLEY",38.9941,-80.6414,3859646,8038484
201804,123865,743281,2,.98,"S","VADIS",39.036,-80.7032,392160,8042192
201804,123865,743281,3,.96,"NNW","LIGHTBURN",39.1335,-80.4541,398010,8027246
201804,123865,743281,4,2.09,"ESE","HOMELAND",39.1096,-80.3634,396576,8021804
201804,123865,743281,5,2.51,"NNW","BERLIN",39.082,-80.3719,394920,8022314
201804,123865,743288,1,1.38,"SSE","OVERFIELD",39.1506,-80.1939,399036,8011634
201804,123865,743288,2,1.17,"SE","AUDRA",39.0378,-80.0548,392268,803288
201804,123865,743288,3,1.55,"NE","DARTMOOR",38.9942,-79.9077,3859652,7954462
201804,123865,743288,4,.74,"NNE","KASSON",39.2302,-79.8759,3913812,7952554
201804,123865,743288,5,.65,"E","ADALAND",39.2004,-80.0679,3912024,804074
201804,123865,743292,1,2.65,"NNW","POINT PLEASANT",38.8839,-82.1431,3853034,828586
201804,123865,743292,2,1.56,"NW","POINT PLEASANT",38.8676,-82.1381,3852056,828286
201804,123865,743292,3,1.03,"NW","HENDERSON",38.841,-82.1429,3850460,828574
201804,123865,743292,4,1.66,"WSW","HENDERSON",38.8239,-82.1598,3849434,829588
201804,123865,743292,5,1.17,"ENE","REDMOND",38.8075,-82.1105,3848450,826630
201804,123865,743292,6,2.25,"NNE","POINT PLEASANT",38.8805,-82.1053,3852830,826318
201804,123865,743295,1,2.07,"NW","HEPZIBAH",39.3682,-80.2007,3922092,8012042
201804,123865,743295,2,1.58,"W","MEADLAND",39.3158,-80.1991,3918948,8011946
201804,123865,743295,3,1.37,"ESE","LESMILINSTON",39.3225,-79.9463,3919350,7956778
201804,123865,743295,4,2.53,"NE","BLUEVILLE",39.3782,-79.9698,3922692,7958188
201804,123865,743298,1,.96,"SE","FIVE FORKS",38.9915,-80.0858,3859490,805148
201804,123865,743298,2,1.59,"NE","GOODWIN",38.9341,-80.1467,3856046,808802
201804,123865,743298,3,1.62,"NW","BUCKHANNON LEWIS ARP",38.9966,-80.2912,3859796,8017472
201804,123865,743298,4,1.59,"S","RURALDALE",39.0471,-80.2287,392826,8013722
201804,123865,743298,5,1.51,"ESE","TETER",39.0624,-80.1236,393744,807416
201804,123865,743300,1,2.48,"ESE","DYER",38.372,-80.4254,3822320,8025524
201804,123865,743300,2,2.07,"ESE","DYER",38.3636,-80.438,3821816,8026280
201804,123865,743300,3,.42,"W","DONALDSON",38.3799,-80.5077,3822794,8030462
201804,123865,743300,4,.73,"N","DONALDSON",38.3904,-80.4976,3823424,8029856
201804,123865,743300,5,1.51,"NE","DYER",38.3926,-80.4471,3823556,8026826
201804,123865,743302,1,.23,"SSE","FALLS MILLS",39.4467,-80.9991,3926802,8059946
201804,123865,743302,2,1.6,"ESE","ADONIS",39.4887,-80.9538,3929322,8057228
201804,123865,743302,3,.21,"N","ADONIS",39.503,-80.9798,3930180,8058788
201804,123865,743302,4,1.42,"N","LITTLE",39.4903,-81.0042,3929418,81252
201804,123865,743302,5,.6,"SE","EVERETT",39.4728,-81.0235,3928368,811410
201804,123865,743302,6,.54,"NNE","SHILOH",39.4574,-81.0166,3927444,81996
201804,123865,743303,1,1.28,"SSW","GATEWOOD",38.0034,-81.0806,38204,814836
201804,123865,743303,2,.54,"SSE","SANGER",37.9428,-81.1162,3756568,816972
201804,123865,743303,3,.57,"ENE","CLAREMONT",37.9233,-81.0404,3755398,812424
201804,123865,743303,4,.89,"SE","SEWELL",37.9894,-81.0106,3759364,81636
201804,123865,743306,1,1.78,"ENE","GLENVILLE",38.9415,-80.8005,3856490,8048030
201804,123865,743306,2,.9,"ESE","GLENVILLE",38.9267,-80.8138,3855602,8048828
201804,123865,743306,3,.46,"WSW","GLENVILLE",38.9265,-80.8374,3855590,8050244
201804,123865,743306,4,.64,"SSW","REVEL",38.9417,-80.8752,3856502,8052512
201804,123865,743306,5,.59,"ENE","REVEL",38.9545,-80.8606,3857270,8051636
201804,123868,743297,1,0,"N","FT STOCKTON",30.88,-102.87,3052800,10252200
201804,123868,743305,1,0,"N","FT STOCKTON",30.88,-102.87,3052800,10252200
201804,123870,743314,1,.95,"N","MACKSBURG",39.6437,-81.4704,3938622,8128224
201804,123870,743314,2,1.29,"NNE","MACKSBURG",39.6471,-81.4601,3938826,8127606
201804,123870,743314,3,1.76,"E","MACKSBURG",39.626,-81.4374,3937560,8126244
201804,123870,743314,4,.66,"SSE","MACKSBURG",39.6214,-81.4644,3937284,8127864
201804,123870,743316,1,1,"WSW","BLOOMFIELD",39.5672,-81.2183,3934032,8113098
201804,123870,743316,2,.93,"SE","BLOOMFIELD",39.5599,-81.1885,3933594,8111310
201804,123870,743316,3,.58,"WNW","HOHMAN",39.5323,-81.1904,3931938,8111424
201804,123870,743316,4,1.22,"WSW","SHAY",39.4962,-81.2424,3929772,8114544
201804,123870,743316,5,.43,"NE","HESLOP",39.5243,-81.2742,3931458,8116452
201804,123870,743316,6,.82,"W","WINGETT RUN",39.5508,-81.2454,3933048,8114724
201804,123872,743318,1,3.53,"NE","RICHVILLE",46.53,-95.57,4631800,9534200
201804,123876,743345,1,1.78,"W","GULF CITY",27.7005,-82.459,2742030,8227540
201804,123876,743345,2,.93,"WSW","RUSKIN",27.7052,-82.4442,2742312,8226652
201804,123905,743557,1,.73,"NNE","CALHOUN",32.5294,-92.3642,3231764,9221852
201804,123905,743557,2,1.27,"S","EUREKA",32.5517,-92.3512,3233102,9221072
201804,123905,743558,1,5.29,"SSW","POINT",32.5839,-92.3258,3235034,9219548
201804,123905,743558,2,1.98,"WSW","POINT",32.6397,-92.3117,3238382,9218702
201804,123905,743559,1,2.54,"NNW","ROCKY BRANCH",32.7131,-92.219,3242786,9213140
201804,123905,743559,2,2.75,"NNW","ROCKY BRANCH",32.7177,-92.2154,3243062,9212924
201804,123905,743560,1,1.76,"ENE","CHAUTAUQUA SPGS",32.5583,-92.6214,3233498,9237284
201804,123905,743561,1,.22,"E","HAILE",32.8304,-92.1463,3249824,928778
201804,123905,743574,1,5.76,"WNW","KELLY",32.015,-92.2693,32900,9216158
201804,123905,743574,2,3.47,"SE","COTTON PLANT",32.0637,-92.229,323822,9213740
201804,123905,743575,1,2.4,"NNW","BETHANY",32.403,-94.0429,3224180,942574
201804,123905,743575,2,1.51,"SSW","FLOURNEY",32.4315,-93.9339,3225890,9356034
201804,123905,743585,1,1,"E","NICHOLS",32.4521,-93.8531,3227126,9351186
201804,123905,743585,2,1.47,"SSE","SHREVEPORT DOWNTOWN",32.5116,-93.7375,3230696,9344250
201804,123905,744130,1,1.17,"WSW","BOSSIER CITY",32.5116,-93.7375,3230696,9344250
201804,123905,744130,2,1.91,"NNE","PRINCETON",32.607,-93.5129,3236420,9330774
201804,123905,744131,1,1.03,"SSE","LA ROSEN",32.3863,-93.7929,3223178,9347574
201804,123905,744132,1,.33,"SW","LA ROSEN",32.396,-93.8032,3223760,9348192
201804,123905,744133,1,4.23,"SE","MOT",32.8586,-93.5162,3251516,9330972
201804,123905,744133,2,1.7,"SW","SAREPTA",32.8841,-93.4724,3253046,9328344
201804,123905,744134,1,3.96,"NNW","SYKES FERRY",32.8841,-93.4724,3253046,9328344
201804,123905,744134,2,5.07,"N","SYKES FERRY",32.9033,-93.4462,3254198,9326772
201804,123905,744135,1,1.25,"NW","SHONGALOO",32.9417,-93.3165,3256502,9318990
201804,123905,744135,2,3.2,"NNE","SHONGALOO",32.9744,-93.2844,3258464,9317064
201804,123905,744136,1,4.8,"SSE","EVERGREEN",32.7381,-93.2424,3244286,9314544
201804,123905,744137,1,1.85,"SE","RUPLE",32.8095,-93.1295,3248570,937770
201804,123905,744137,2,1.59,"SE","MAHAN",32.8637,-93.0307,3251822,931842
201804,125008,750905,2,.63,"SSE","FORDHAM",40.8617,-73.8751,4051702,7352506
201804,125008,750905,3,.65,"SSE","FORDHAM",40.8617,-73.8741,4051702,7352446
201804,125008,750905,4,.58,"SSE","FORDHAM",40.863,-73.874,4051780,7352440
201804,125015,749731,1,.45,"ENE","HARRISON",40.7533,-74.1626,4045198,749756
201804,125015,749731,2,.48,"NE","HARRISON",40.754,-74.1625,4045240,749750
201804,125015,749731,3,.45,"NE","HARRISON",40.754,-74.1632,4045240,749792
201804,125015,749731,4,.43,"NE","HARRISON",40.7535,-74.1632,4045210,749792
201804,125015,749734,1,.71,"SE","HALEDON",40.9216,-74.1723,4055296,7410338
201804,125015,749734,2,.68,"SSE","HALEDON",40.9216,-74.1732,4055296,7410392
201804,125015,749734,3,.6,"SE","HALEDON",40.9229,-74.1734,4055374,7410404
201804,125015,749734,4,.61,"SE","HALEDON",40.9232,-74.1725,4055392,7410350
201804,125015,749736,1,1.16,"W","HILLSDALE",41.0025,-74.0519,41150,743114
201804,125015,749736,2,.91,"W","HILLSDALE",41.0024,-74.0472,41144,742832
201804,125015,749736,3,.92,"WNW","HILLSDALE",41.003,-74.0472,41180,742832
201804,125015,749736,4,1.16,"W","HILLSDALE",41.0032,-74.0518,41192,743108
201804,125015,749740,1,1.45,"ENE","COYTESVILLE",40.8897,-73.9454,4053382,7356724
201804,125015,749740,2,1.49,"ENE","COYTESVILLE",40.8893,-73.9443,4053358,7356658
201804,125015,749740,3,1.52,"ESE","ENGLEWOOD CLIFFS",40.8904,-73.9438,4053424,7356628
201804,125015,749740,4,1.46,"ESE","ENGLEWOOD CLIFFS",40.8906,-73.9449,4053436,7356694
201804,125015,749744,1,.29,"NNW","LYNDHURST",40.824,-74.1217,4049440,747302
201804,125015,749744,2,.09,"NNE","CARLTON HILL",40.8312,-74.1193,4049872,747158
201804,125015,749744,3,.23,"NNE","CARLTON HILL",40.833,-74.1181,4049980,747086
201804,125015,749744,4,.25,"N","CARLTON HILL",40.8335,-74.1193,4050010,747158
201804,125015,749744,5,.13,"N","CARLTON HILL",40.8319,-74.1203,4049914,747218
201804,125015,749744,6,.31,"NNW","LYNDHURST",40.8241,-74.1224,4049446,747344
201804,125015,749748,1,.87,"N","KINGSLAND",40.8126,-74.0999,4048756,745994
201804,125015,749748,2,.89,"N","KINGSLAND",40.8129,-74.1003,4048774,746018
201804,125015,749748,3,1.04,"N","KINGSLAND",40.8151,-74.0993,4048906,745958
201804,125015,749748,4,1.03,"ESE","LYNDHURST",40.8162,-74.101,4048972,746060
201804,125015,749748,5,1.1,"E","LYNDHURST",40.8203,-74.099,4049218,745940
201804,125015,749748,6,1.13,"E","LYNDHURST",40.82,-74.0984,4049200,745904
201804,125015,749748,7,1.08,"ESE","LYNDHURST",40.8162,-74.1,4048972,746000
201804,125015,749748,8,1.06,"N","KINGSLAND",40.8152,-74.0984,4048912,745904
201804,125015,749751,1,1.53,"E","HOBOKEN",40.7314,-74.0408,4043884,742448
201804,125015,749751,2,1.91,"ENE","HOBOKEN",40.7382,-74.0351,4044292,742106
201804,125015,749751,3,1.54,"SSW","WEEHAWKEN",40.7496,-74.0317,4044976,741902
201804,125015,749751,4,1.53,"SSE","UNION CITY",40.7502,-74.037,4045012,742220
201804,125015,749751,5,1.63,"E","WEST END",40.7456,-74.0394,4044736,742364
201804,125015,749751,6,1.65,"ESE","WEST END",40.7416,-74.0406,4044496,742436
201804,125015,749754,1,2.54,"E","BRILLS JCT",40.7334,-74.1017,4044004,746102
201804,125015,749754,2,3.22,"E","BRILLS JCT",40.7343,-74.0887,4044058,745322
201804,125015,749754,3,3.23,"E","BRILLS JCT",40.7364,-74.0889,4044184,745334
201804,125015,749754,4,2.58,"E","BRILLS JCT",40.7355,-74.1013,4044130,746078
201804,125015,749756,1,1.05,"SW","BRILLS JCT",40.7193,-74.1642,4043158,749852
201804,125015,749756,2,1.04,"SW","BRILLS JCT",40.7192,-74.1638,4043152,749828
201804,125015,749756,3,1.01,"SW","BRILLS JCT",40.7196,-74.1635,4043176,749810
201804,125015,749756,4,1.03,"SW","BRILLS JCT",40.7197,-74.1641,4043182,749846
201804,125015,749757,1,.88,"ENE","LODI",40.8827,-74.0836,4052962,745016
201804,125015,749757,2,.94,"E","LODI",40.8823,-74.0823,4052938,744938
201804,125015,749757,3,.9,"E","LODI",40.8813,-74.0828,4052878,744968
201804,125015,749757,4,.85,"E","LODI",40.8818,-74.084,4052908,745040
201804,125015,749759,1,1.36,"S","UPPER SADDLE RIVER",41.0503,-74.1005,413018,746030
201804,125015,749759,2,1.33,"S","UPPER SADDLE RIVER",41.0507,-74.1004,413042,746024
201804,125015,749759,3,1.33,"S","UPPER SADDLE RIVER",41.0508,-74.1013,413048,746078
201804,125015,749759,4,1.35,"S","UPPER SADDLE RIVER",41.0504,-74.1014,413024,746084
201804,125015,749760,1,.8,"WNW","BRILLS JCT",40.736,-74.1631,4044160,749786
201804,125015,749760,2,.39,"WNW","BRILLS JCT",40.7329,-74.1564,4043974,749384
201804,125015,749760,3,.21,"NNE","BRILLS JCT",40.7329,-74.1489,4043974,748934
201804,125015,749760,4,.43,"NE","BRILLS JCT",40.7344,-74.1442,4044064,748652
201804,125015,749760,5,.38,"ENE","BRILLS JCT",40.7326,-74.1436,4043956,748616
201804,125015,749760,6,.39,"WNW","BRILLS JCT",40.7314,-74.1572,4043884,749432
201804,125015,749760,7,.82,"WNW","BRILLS JCT",40.7355,-74.1639,4044130,749834
201804,125015,749761,1,.92,"ENE","LODI",40.8832,-74.0829,4052992,744974
201804,125015,749761,2,.81,"ESE","LODI",40.8773,-74.0849,4052638,745094
201804,125015,749761,3,.77,"ESE","LODI",40.8776,-74.0857,4052656,745142
201804,125015,749761,4,.89,"ENE","LODI",40.8834,-74.0835,4053004,745010
201804,125015,749763,1,1.28,"WNW","(EWR)NEWARK INTL ARP",40.7099,-74.1907,4042594,7411442
201804,125015,749763,2,1.29,"WNW","(EWR)NEWARK INTL ARP",40.7102,-74.1905,4042612,7411430
201804,125015,749763,3,1.31,"WNW","(EWR)NEWARK INTL ARP",40.7104,-74.191,4042624,7411460
201804,125015,749763,4,1.31,"WNW","(EWR)NEWARK INTL ARP",40.7101,-74.1912,4042606,7411472
201804,125015,749764,1,.48,"ESE","TETERBORO",40.8664,-74.0622,4051984,743732
201804,125015,749764,2,.51,"NE","TETERBORO",40.8749,-74.0628,4052494,743768
201804,125015,749764,3,.44,"NE","TETERBORO",40.8749,-74.0647,4052494,743882
201804,125015,749764,4,.31,"ESE","TETERBORO",40.8683,-74.0644,4052098,743864
201804,125015,750797,1,.64,"SE","HILLSDALE",40.9931,-74.0217,4059586,741302
201804,125015,750797,2,.67,"SE","HILLSDALE",40.9926,-74.0217,4059556,741302
201804,125015,750797,3,.68,"SE","HILLSDALE",40.9927,-74.0212,4059562,741272
201804,125015,750797,4,.65,"SE","HILLSDALE",40.9932,-74.0214,4059592,741284
201804,125015,750798,1,.7,"NW","WOODCLIFF LAKE",41.037,-74.0396,412220,742376
201804,125015,750798,2,.67,"NW","WOODCLIFF LAKE",41.0364,-74.0397,412184,742382
201804,125015,750798,3,.64,"NW","WOODCLIFF LAKE",41.0364,-74.0388,412184,742328
201804,125015,750798,4,.67,"NW","WOODCLIFF LAKE",41.0371,-74.0388,412226,742328
201804,125015,750807,1,.72,"WNW","WESTWOOD",40.9854,-74.0917,4059124,745502
201804,125015,750807,2,.69,"WNW","WESTWOOD",40.9847,-74.0917,4059082,745502
201804,125015,750807,3,.66,"WNW","WESTWOOD",40.9848,-74.091,4059088,745460
201804,125015,750807,4,.69,"WNW","WESTWOOD",40.9854,-74.0911,4059124,745466
201804,125015,750810,1,.69,"SSE","UPPER SADDLE RIVER",41.0602,-74.0969,413612,745814
201804,125015,750810,2,.84,"SSE","UPPER SADDLE RIVER",41.0581,-74.0966,413486,745796
201804,125015,750810,3,.85,"SSE","UPPER SADDLE RIVER",41.0583,-74.0946,413498,745676
201804,125015,750810,4,.75,"SSE","UPPER SADDLE RIVER",41.0601,-74.0942,413606,745652
201804,125015,750811,1,.99,"W","BELWOOD PARK",40.8004,-74.1888,4048024,7411328
201804,125015,750811,2,.98,"W","BELWOOD PARK",40.7993,-74.1888,4047958,7411328
201804,125015,750811,3,.94,"W","BELWOOD PARK",40.7994,-74.1879,4047964,7411274
201804,125015,750811,4,.94,"W","BELWOOD PARK",40.8005,-74.1879,4048030,7411274
201804,125015,750891,1,.63,"S","ROCHELLE PARK",40.8909,-74.0815,4053454,744890
201804,125015,750891,2,.71,"S","ROCHELLE PARK",40.8898,-74.0818,4053388,744908
201804,125015,750891,3,.7,"S","ROCHELLE PARK",40.8899,-74.0804,4053394,744824
201804,125015,750891,4,.62,"S","ROCHELLE PARK",40.891,-74.0805,4053460,744830
201804,125015,750892,1,1.08,"W","NORTHVALE",41.0002,-73.9908,4112,7359448
201804,125015,750892,2,1.07,"W","NORTHVALE",40.9984,-73.9905,4059904,7359430
201804,125015,750892,3,.99,"W","NORTHVALE",40.9985,-73.9889,4059910,7359334
201804,125015,750892,4,.99,"W","NORTHVALE",41.0003,-73.9889,4118,7359334
201804,125015,750894,1,1.12,"SW","SPRINGFIELD",40.6872,-74.313,4041232,7418780
201804,125015,750894,2,1.16,"NNE","CRANFORD",40.6859,-74.313,4041154,7418780
201804,125015,750894,3,1.13,"SSW","SPRINGFIELD",40.686,-74.3113,4041160,7418678
201804,125015,750894,4,1.05,"SW","SPRINGFIELD",40.6875,-74.3112,4041250,7418672
201804,125015,750902,1,.32,"ESE","RIDGEWOOD",40.9986,-74.1142,4059916,746852
201804,125015,750902,2,.37,"ESE","RIDGEWOOD",40.9971,-74.1141,4059826,746846
201804,125015,750902,3,.42,"ESE","RIDGEWOOD",40.9972,-74.1128,4059832,746768
201804,125015,750902,4,.38,"ESE","RIDGEWOOD",40.9986,-74.1129,4059916,746774
201804,125015,750903,1,.12,"ESE","NEW MILFORD",40.9492,-74.028,4056952,741680
201804,125015,750903,2,.21,"SE","NEW MILFORD",40.9476,-74.0277,4056856,741662
201804,125015,750903,3,.27,"SE","NEW MILFORD",40.9477,-74.0258,4056862,741548
201804,125015,750903,4,.21,"ESE","NEW MILFORD",40.9493,-74.0262,4056958,741572
201804,125020,749765,1,.42,"WSW","NEW HAVEN",41.297,-72.9272,4117820,7255632
201803,122421,733802,2,.48,"SW","REAVILLE",40.4753,-74.8266,4028518,7449596
201803,122421,733802,3,.54,"SSW","REAVILLE",40.4732,-74.825,4028392,7449500
